features_name,importance
주경장,0.18334963098230847
개화기,0.16591355929711335
초장,0.16396168744636555
파종기,0.1368213705740326
과장,0.1336771605863923
정식기,0.1150417592733296
과실.속살의.두께,0.08462663063018887
착과형태,0.016608201210269374
