features_name,importance
주경장,0.19103808079876658
초장,0.1876208451858393
개화기,0.15970621130177337
파종기,0.15005072785296683
과장,0.11677906256035837
정식기,0.08887045371048641
과실.속살의.두께,0.08662109453550788
착과형태,0.01931352405430125
