features_name,importance
개화기,0.1801786266802105
주경장,0.16329133462083842
초장,0.16322055902191224
정식기,0.14727558666255897
과장,0.1422043145004946
파종기,0.09863048034513627
과실.속살의.두께,0.07745914229858286
착과형태,0.027739955870266113
