features_name,importance
주경장,0.1925259934396888
초장,0.15999523041437344
개화기,0.15605349929306594
정식기,0.14015601524211316
과장,0.12526815273820965
파종기,0.11279478791231917
과실.속살의.두께,0.0903614201247735
착과형태,0.02284490083545633
