features_name,importance
주경장,0.1823383208839239
초장,0.1674599890412776
파종기,0.1503342597126354
개화기,0.14759326458528285
정식기,0.1252858377936621
과장,0.12370393548514441
과실.속살의.두께,0.08254241434206223
착과형태,0.020741978156011545
