features_name,importance
초장,0.17782570354092783
개화기,0.17025397716999602
파종기,0.16146617147324632
주경장,0.14151796804292943
과장,0.13012217747980373
정식기,0.1230304849628807
과실.속살의.두께,0.08392003661948044
착과형태,0.011863480710735506
