features_name,importance
주경장,0.18809094629877954
개화기,0.17418051359913447
초장,0.1623095621671753
파종기,0.15617963469517726
과장,0.12314850512908869
정식기,0.09316700998477781
과실.속살의.두께,0.08223914225952608
착과형태,0.020684685866340827
