features_name,importance
파종기,0.17818606141586568
초장,0.16115062680098605
개화기,0.1531837139606418
주경장,0.13747018865952576
과장,0.1306797543288203
정식기,0.1221865016448215
과실.속살의.두께,0.09936966266476918
착과형태,0.01777349052456965
