features_name,importance
주경장,0.18389936680133817
개화기,0.17493152120261896
초장,0.17082106596838062
파종기,0.13152065549831501
정식기,0.12125060275510299
과장,0.1212488206497864
과실.속살의.두께,0.08397290325094997
착과형태,0.012355063873507951
