features_name,importance
초장,0.18010463096996593
개화기,0.1649407222779241
파종기,0.15648972883027745
주경장,0.1513802346858976
과장,0.12575888955861658
정식기,0.12189956005573284
과실.속살의.두께,0.08600376952144834
착과형태,0.013422464100137109
