features_name,importance
개화기,0.17810244708546316
주경장,0.17514392437070223
초장,0.1613089909941204
파종기,0.1294381290874201
과장,0.1252712202523548
정식기,0.12426322999609864
과실.속살의.두께,0.08464086346153622
착과형태,0.021831194752304425
