features_name,importance
개화기,0.1812485599622797
주경장,0.1628636381807589
초장,0.15321498306125225
파종기,0.14421088582392216
과장,0.131533033311971
정식기,0.13052998710063773
과실.속살의.두께,0.08177249306958485
착과형태,0.01462641948959335
