features_name,importance
주경장,0.18170147705359377
초장,0.17004629561331494
개화기,0.16579835923692146
과장,0.1317128929716919
파종기,0.12903541827132872
정식기,0.12016960223548082
과실.속살의.두께,0.0820094833823254
착과형태,0.019526471235343117
